text,true_label,predicted,confidence,text_length,length_bin,confidence_bin,error_type
"Instant View: Senate plan delays corporate tax cut, won't repeal Obamacare mandate (Reuters) - U.S. Senate Republicans’ version of a tax cut bill will delay corporate rate cuts by one year to take effect in 2019, and will not include a repeal of Obamacare’s individual mandate, Republican Senate Finance Committee member Bill Cassidy said.  Story: [L1N1NF1MP] GARY BRADSHAW, PORTFOLIO MANAGER OF HODGES CAPITAL MANAGEMENT IN DALLAS “I do think the market would like to see this tax cut and if it’s delayed, certainly it is going to have a big effect on small caps, they are probably off the most.” “I think the market is anticipating that we get this tax cut through, that it would really drive earnings. You look at S&P earnings next year projected to be about $145, you get a tax cut it would probably be (a little above $150). If we don’t have that, earnings are going to be tempered some. Obviously a little of the tax cut has been in the market already and if it’s delayed some of that good news is coming out.” MICHAEL O’ROURKE, CHIEF MARKET STRATEGIST, JONESTRADING, GREENWICH, CONNECTICUT: “That was the catalyst for the recent leg down,” he said, referring to the headlines that the Senate tax proposal will delay the corp tax rate cut to 2019.  “Making sure we don’t drive the deficit too much higher is going to be key here. That makes sense why they would push the corporate tax cut back. But at the same time, we’re not getting to the point where we have a plan that seems workable yet. “The market is due for a breather. It’s been a year since the election. We’ve gone up 22 percent on hopes of what the Trump agenda would bring, and while they’re trying to work toward this thing, they haven’t really accomplished much yet. If progress is not made, the equity market should either pause or correct until meaningful progress is made.” RICK MECKLER, PRESIDENT OF INVESTMENT FIRM LIBERTYVIEW CAPITAL MANAGEMENT IN JERSEY CITY, NEW JERSEY “Investors view the corporate tax cut as central to higher near-term stock prices. Once you delay it, the more time that goes on the more further changes can happen. This has been a bit of an emotional roller coaster for investors. “You’re starting to see some divergence between House, Senate and White House, all three of which are controlled by Republicans. That suggests that whatever is agreed to will probably look quite a bit different if its signed into law. “The sell off is a quick reaction to how much uncertainty is ahead when it comes to significant corporate tax change.” JOE SALUZZI, CO-MANAGER OF TRADING AT THEMIS TRADING IN CHATHAM, NEW JERSEY  “Nervous Nellies are going to read the headlines, I have the feeling we are going to be headline driven until they finish this thing off, whenever that may be. If it is a market that has been based on tax cuts, or a good chunk of the rally has been, you would expect it to pullback if there is a potential breakup in the talks or a delay. It looks like this last leg was based on a delay of potentially a year on the Senate side. So totally expected you would see that. But I would also expect it to rip right back if all of a sudden they come out and say they are making progress.  “Other than that there is really nothing fundamentally changed. Nothing new today, economic numbers - nothing was really out of line. It is certainly tax driven. If there is a decent headline that comes out by the end of the day we will rally right back. Maybe people are not nervous, they shouldn’t be, but I hope there is no complacency in the market, I am always worried about that. But I don’t see this as a big deal yet.”  SUBADRA RAJAPPA, HEAD OF U.S. STRATEGY, SG CORPORATE & INVESTMENT BANKING, NEW YORK “In the bond market, we reacted initially to the selloff in Europe. Now we are giving some of it back because of the concerns about the implementation of the tax plan. The difference between House and Senate plans have be reconciled. They have to make the math work with the agreed upon $1.5 trillion projected addition to the deficit. They feel the better start for the corporate tax cut is 2019. We saw some pressure on the high yield spreads the past few sessions with evaluations being frothy. This combined with the tax plan have put some downward pressure on yields. The news on the tax front hasn’t been very positive. The devils are always in the details. There’s a bit more worry about which of the proposals will get though and how. I personally think they would have trouble to get through reconciliation in such short order.” PARESH UPADHYAYA, DIRECTOR OF CURRENCY STRATEGY AT AMUNDI PIONEER INVESTMENT MANAGEMENT, BOSTON “I think the markets are getting a bit jittery over details of the plan as it looks like it is going to be pushed off another year. The initial reaction is disappointment over the Senate plan. Of course that’s not going to be the final plan, but the initial reaction is certainly negative for the dollar. “The momentum of the dollar has been hit on concerns about the tax plan, that this could take longer than people had expected. That’s why the dollar momentum seems to have stalled.” STOCKS: U.S. stocks extended losses in mid-day trading. The Dow Jones Industrial Average .DJI fell 227.01 points, or 0.96 percent, to 23,336.35, the S&P 500 .SPX lost 25.34 points, or 0.98 percent, to 2,569.04 and the Nasdaq Composite .IXIC dropped 94.96 points, or 1.4 percent, to 6,694.16. BONDS: Benchmark 10-year notes US10YT=RR last fell 2/32 in price to yield 2.3239 percent, from 2.317 percent late on Wednesday. The 30-year bond US30YT=RR last fell 14/32 in price to yield 2.8051 percent, from 2.784 percent late on Wednesday. FOREX: The dollar index .DXY fell 0.45 percent, with the euro EUR= up 0.48 percent to $1.1649.",0,1,0.9808757893947063,5758,very long (2K+),confident (0.8+),False Positive (Real->Fake)
"Five Things To Look Out For With Trump’s Pentagon 21st Century Wire says Although he had some great ideas on the campaign trail, still expect the war hawks and Israeli Lobby instruments like John Bolton, Tom Cotton, and Rudy Giuliani to gradually nudge the new President and his administration, in a concerted attempt to try and reshape Trump s relatively common sense campaign foreign policy directives  Kristina Wong and Rebecca Kheel The HillDonald Trump s election was as much a surprise to the defense world as it was to much of the nation. Here are five key things the Pentagon can expect from Trump. 1. Rising spendingTrump has called for a much bigger military and some experts think he could increase defense spending by 20 percent, from $583 billion in 2017 to nearly $700 billion.While that may sound like a lot, it is in line with what the Obama administration projected for 2012 before the Pentagon was hit with sequestration   mandatory budget caps imposed by the 2011 Budget Control Act.Trump has called for increasing the size of the active duty Army from 475,000 to 540,000 troops, and the Marine Corps from 24 to 36 battalions. He wants to build a 350-ship Navy, have 1,200 fighter aircraft in the Air Force and increase missile defense.Trump has pledged to lift limits on spending from the 2011 budget bill, something that would require action by Congress and could be difficult. The limits are in place until 2021.The Congress is controlled by the GOP, but not all Republicans are in favor of more military spending.Increasing defense spending could also increase the deficit, something Trump and the GOP are loathe to do. He separately wants to cut taxes, including for the wealthy, would could add to deficit concerns.2. Targeting ISISTrump has said he would  aggressively pursue  military operations to  crush and destroy  the Islamic State in Iraq and Syria, but what that would entail is far from clear.By the time Trump takes office on Jan. 20, offensives to retake ISIS s strongholds in both countries will be underway, but the terrorist group is expected to continue waging an insurgency in both places even if they fall.Trump would likely seek cooperation with Russia in Syria to defeat ISIS, but it s not clear what that would mean. Russia began an air campaign there in September 2015, but has been hitting anti-regime rebels supported by the U.S., as well as civilians.Trump has also called for international cooperation to cut off ISIS s funding, expanding intelligence sharing, and cyberwarfare to disrupt its propaganda and recruiting. Trump has said he would also  decimate  Al Qaeda.3. Syria and AfghanistanNearly 500,000 people have been killed and 11 million displaced by the Syrian war, an intractable problem for President Obama.Trump has suggested that Syria President Bashar al-Assad is better than the  alternative,  which would be the coalition of anti-regime rebels that include U.S.-backed moderates as well as extremists. At the same time, Trump has said he would build safe zones in Syria, in order to stop the flow of refugees into Europe.Those two goals are somewhat contradictory, as Syria and Russia have a broad definition of  terrorists  and have been hitting those civilians the safe zones would protect. U.S. defense officials and experts say implementing safe zones would mean war with Syria, and possibly Russia.Trump s future policy in Afghanistan, where the U.S. has 9,800 troops, is also unclear.Before his bid for presidency, he had called for withdrawing troops, and criticized efforts to nation-build in the country. He reiterated that sentiment earlier this year, saying at a rally in August that he would end  the era of nation building. However, with the Taliban making a comeback, and al Qaeda and ISIS militants also trying to build safe havens, there will be pressure for Trump to maintain U.S. troops in Afghanistan.4. Closer ties with Russia?U.S. relations with Russia could improve under Trump.Trump has said he could meet with Russian President Vladimir Putin before he takes office in January, and repeatedly complimented him during the campaign.His statements on Russia s invasion of the Ukraine territory in Crimea and his refusal to blame Russia for cyber hacks against U.S. political institutions has unnerved people in both parties.It s possible Trump won t change policy toward Russia.Vice President-elect Indiana Gov. Mike Pence (R) took a much harder line against Russia during the campaign, suggesting during the vice presidential debate that the U.S. Could take military action against Russia in Syria.Trump will likely face staunch opposition to cozier relations from Congress from key Republicans such as Sen. John McCain (Ariz.).Senate Foreign Relations Committee Chairman Bob Corker (R-Tenn.), whose name has been floated for secretary of State under Trump, has been highly critical of Russia s role in Syria.Some experts say although Trump may seek to actively engage Russia, cooperation would likely be based on what s mutually beneficial. He is a deal maker so he s going to want things in return for giving Russia what it is seeking,  said Paul Schwartz, defense analyst at the Center for Strategic and International Studies.Trump s win also puts the future of the 67-year-old NATO alliance in question at a time when lawmakers are working on bulking up the eastern flank to deter an increasingly aggressive Russia and finding ways to combat hybrid warfare, cyber attacks and terrorism.Trump called NATO obsolete multiple times over the course of the campaign, saying it should do more to fight terrorism. Trump also said he would look at whether NATO allies have  fulfilled their obligations to us  before deciding whether to defend them if they are attacked.Just five of 28 members meet the goal of spending 2 percent of their gross domestic product on defense: the United States, the United Kingdom, Greece, Estonia and Poland.Michael O Hanlon, a senior fellow at the Brookings Institution, said there are a few paths Trump could take to fulfill his campaign promise.In one scenario, Trump could immediately pull out of commitments to defend countries that aren t meeting their 2 percent obligations.Trump could also make deals with such countries that give them a few years to meet the goal.5. Guantanamo staysWith President Obama unlikely to fulfill his pledge to close the Guantanamo Bay detention facility by Jan. 20, Trump will inherit the facility and almost certainly keep it open Continue this story at The HillREAD MORE ELECTION NEWS AT: 21st Century Wire 2016 Files",1,0,0.14619591043939484,6572,very long (2K+),uncertain (<0.4),False Negative (Fake->Real)
"BREAKING: Trump Reportedly Considering Ted Cruz For Top Cabinet Position Ted Cruz would be fair, honest and most of all, he would follow the law. He would hands down be one of the best choices for this position President-elect Donald Trump is considering nominating Texas Senator Ted Cruz to serve as U.S. attorney general, according to a person familiar with the matter.Cruz, 45, was at Trump Tower in New York on Tuesday. When approached by reporters on his way out, Cruz said the election was a mandate for change but didn t say he was under consideration for a job.Cruz unsuccessfully sought the Republican presidential nomination. He and Trump were at odds during the primary, viciously attacking one another. Trump nicknamed Cruz  Lyin  Ted.  Cruz didn t endorse Trump during a speech at the Republican National Convention in Cleveland. In September, relations between the two men seemed to improve when Cruz said he would vote for Trump.Asked for comment, Cruz spokeswoman Catherine Frazier said:  Cruz is focused on serving Texans in the Senate. He was there today to offer help in promoting the conservative policies that were campaigned on and that he s long fought for. Trump sent out this tweet today:Very organized process taking place as I decide on Cabinet and many other positions. I am the only one who knows who the finalists are!  Donald J. Trump (@realDonaldTrump) November 16, 2016Former New York Mayor Rudy Giuliani was initially discussed as a potential attorney general but now is being discussed as a possible secretary of state pick.   Bloomberg",1,0,0.007120630235888871,1571,long (500-2K),uncertain (<0.4),False Negative (Fake->Real)
"2012: JUSTICE KENNEDY READ A SCATHING DISSENTING OPINION ON OBAMACARE…Why He May Be The Vote That Saves Obamacare Today Whether federal spending legislation crosses the line from enticement to coercion is often difficult to determine, and courts should not conclude that legislation is unconstitutional on this ground unless the coercive nature of an offer is unmistakably clear. In this case, however, there can be no doubt.   Justices Scalia, Kennedy, Thomas, and AlitoJustice Anthony Kennedy was furious when a majority on the U.S. Supreme Court upheld President Barack Obama s healthcare law. As he read the dissenting opinion from the bench three years ago, his anger was palpable. The majority regards its opinion  as judicial modesty,  he declared.  It is not. It amounts instead to a vast judicial over-reaching. That was Kennedy on June 28, 2012.Now, as the country awaits a ruling in the second major challenge to Obama s signature Affordable Care Act, a question is whether the justice who was the voice of the opposition then could provide the critical fifth vote to uphold the law on the nine-justice court now.At stake are the tax-credit subsidies that have helped low- and moderate-income Americans obtain health insurance. The challengers say the government unlawfully extended those subsidies to states that did not create local insurance exchanges but instead relied on the federal exchange. If the court strikes down the subsidies, millions of Americans in at least 34 of the 50 states could lose coverage.Five years after its passage, the Affordable Care Act has become ingrained in American life even as it remains politically divisive.  This is now part of the fabric of how we care for one another,  Obama, a Democrat, declared in a speech last week. Republicans have called for repeal and among the related lawsuits simmering in lower courts is a dispute brought by Republicans in the U.S. House of Representatives over Treasury Department payments to healthcare insurers.IMPOSSIBLE TO PREDICTIn the case before the court, the unique issue along with Kennedy s record and his comments in oral arguments raise the possibility he will join the four liberal justices to endorse the law. Three years ago, his fellow conservative Chief Justice John Roberts cast the swing vote with the liberals to uphold the law. It marked a rare episode when Kennedy, the usual key justice on this divided bench, did not control the outcome of a momentous case.It is impossible to predict with confidence how the court will resolve the case, King v. Burwell. A ruling is anxiously awaited by officials in Washington and the insurance and healthcare industries nationwide.What is known: Two days after the March 4 oral arguments this year, the justices, per their usual practice, took a vote in a small conference room off Chief Justice Roberts  chambers. The most senior justice on the winning side then assigned the opinion for those in the majority; the senior justice on the dissenting side tapped a writer for the main dissent. Drafts of dueling opinions began circulating among the chambers.In this conversation through memos, the justices will sharpen their arguments, sometimes compromising in reasoning and rhetoric to keep a majority together. Those in dissent similarly hone their retorts. The process is shrouded in secrecy, and the public will only know who is writing which opinion when they are issued.For King v. Burwell, the decision could come down as soon as Monday morning, when the justices next take the bench. It is more likely to be issued later this month. The toughest disputes tend to be resolved right up against the traditional end-of-June deadline for the court s nine-month session. Among the 20 awaited cases is also the question of whether the U.S. Constitution guarantees a right to same-sex marriage.A PIVOTAL POSITIONOn healthcare, either Kennedy or Roberts could tip the balance. Yet the 78-year-old Kennedy, appointed to the bench in 1988 by Republican President Ronald Reagan, may be in a more pivotal position based on his respect for state sovereignty and concern for the practical consequences of a decision.While the 2012 dispute posed a broad-ranging constitutional challenge to the individual insurance mandate before it even took effect, this one turns on a mere four-word clause allowing tax credits for insurance purchased through exchanges  established by the state. The challengers, libertarian lawyers who were among those who lodged the 2012 attack, say that means that the subsidies are not available to people who have bought insurance through federally facilitated exchanges, which vastly outnumber state-run exchanges. The Obama administration contends the law, taken as a whole, makes clear that Congress, when it passed the law, intended the subsidies to apply to all exchanges.During oral arguments Justice Kennedy suggested the challengers  view of the law could put unconstitutional federal pressure on states, because if they failed to set up exchanges, they would lose subsidies:  The states are being told either create your own exchange or we ll send your insurance market into a death spiral,  he said.Kennedy also does not rigidly interpret the words of a statute. He considers how a decision may play out, and he noted that if  people pay mandated taxes  and are denied tax credits,  the cost of insurance will be sky-high. Still, Kennedy may harbor skepticism about the law known as Obamacare, and he acknowledged during arguments the possibility that the challengers could  prevail on the plain words of the statute. Via: Reuters",1,0,0.030416961311001304,5602,very long (2K+),uncertain (<0.4),False Negative (Fake->Real)
"BREAKING: GEN MICHAEL FLYNN RESIGNS After Close Friend Steve Bannon Reportedly Offered These 4 Words Of Advice Michael Flynn resigned as President Donald Trump s national security adviser Monday night, amid a growing scandal over his contacts with Russian officials.The White House announced the resignation after days of uncertainty about Flynn s fate after reports that he d obfuscated the details of his conversations with Russian officials to Vice President Mike Pence and other administration officials.Trump administration officials, including chief White House counsel Don McGahn, were briefed last month on Flynn s apparent misstatements about his discussions with the Russians. Yates was dismissed a few days later   after refusing to enforce Trump s travel ban executive order   but a source familiar with the situation said her briefing on Flynn did not appear to play a role in her firing.The Washington Post was the first to report the briefing Monday. The White House announced Flynn s resignation shortly afterward. In the course of my duties as the incoming National Security Advisor, I held numerous phone calls with foreign counterparts, ministers, and ambassadors. These calls were to facilitate a smooth transition and begin to build the necessary relationships between the President, his advisors and foreign leaders. Such calls are standard practice in any transition of this magnitude,  Flynn wrote in his resignation letter. I inadvertently briefed the Vice President Elect and others with incomplete information regarding my phone calls with the Russian Ambassador. I have sincerely apologized to the President and the Vice President, and they have accepted my apology,  Flynn added.Keith Kellogg, the National Security Council chief of staff, will step in as the acting national security adviser and head of the National Security Council. Retired Army Gen. Barry McCaffrey, who has known Kellogg for decades, said early Tuesday that he is a  good man  who was among the earliest Trump loyalists.Flynn, long a controversial figure in the national security establishment, was widely disliked by Trump s more establishment aides, who said he fueled Trump s conspiracy theories and distrust of the intelligence community. But he had maintained Trump s support, as the president believed he was loyal and had insight into military affairs. He was also particularly close to Stephen Bannon, the president s top strategist and a philosophical and strategic adviser with a vast sway on the presidency.Over the weekend, Bannon pulled Flynn aside for a conversation, according to a White House official. Gannon, who had supported Flynn amid turmoil, told him he should  do the right thing  and resign, this official said.The White House has already begun canvassing for Flynn s permanent replacement. Retired Gen. David Petraeus is scheduled to meet with Trump at the White House on Tuesday, according to people familiar with the plans.Petraeus was briefly considered for secretary of state during the transition but was passed over in part because of his 2015 conviction for mishandling classified information.Trump has long admired Petraeus and sought his counsel.  Trump likes him, he respects him,  said a person close to Trump.Petraeus did not respond to an email seeking comment.For entire story  Politico",1,0,0.04134204915206188,3327,very long (2K+),uncertain (<0.4),False Negative (Fake->Real)
"UN NEWS AGENCY SCRUBS TWEET Calling On Americans Abroad To ‘Stop Trump’ The United Nations News Centre   the official U.N. news service   tweeted, then quickly pulled, a post that called for  8 million Americans abroad  to  stop Trump. The tweet, published at 9:14 p.m. ET on Thursday, urged American expats to share a voter registration tool on the website of the activist organization Avaaz that states,  U.S. Citizens abroad could defeat Trump   if they voted. The Web page, titled  The October surprise that will end Trump,  allows users to sign up for help registering to vote in the Nov. 8 presidential election and encourages them enlist their friends as well.  At a time when Trump is trying to divide us, we could help defeat him if we all share this page with EVERYONE. Let s reach every US voter abroad,  it reads. The tweet was deleted within 20 minutes, without explanation. Ari Gaitanis, chief of the U.N. News Services Section, which oversees the twitter account, said it was a mistake. Read more: Politico",1,0,0.08541225233714744,1021,long (500-2K),uncertain (<0.4),False Negative (Fake->Real)
"A Picture and its Story: Reaching out to rescue a Rohingya woman PALONG KHALI, Bangladesh (Reuters) - Hannah McKay was on her first foreign assignment, just three months after joining Reuters, photographing Rohingya Muslims in refugee camps in Bangladesh. Then she and other photographers heard around 5,000 more people were heading to the area, trying to find their way across the border from neighbouring Myanmar. Here is her account of what happened next:  We were standing, looking out over paddy fields and grasslands   lots of water and one thin path leading to the border with Myanmar.   In the distance we could see a huge group of people. But they weren t moving. It was 4 o clock in the afternoon with only two hours left of daylight. So we decided to move towards them.   It took us about an hour along the muddy path, meeting border guards and persuading them to let us pass. Then we saw thousands of refugees just sitting there, with more Bangladeshi border guards telling us to go back.  We could see something was going on behind the crowd. So we waited for an opportunity to move closer, and that s when we saw them.   The crowd was sitting on a riverbank and behind them, about three meters below, in the river itself, there were just hundreds of refugees coming across every minute. It was non-stop. There was no end to the people. People carrying babies. Elderly people being escorted through the water and mud, more than knee-deep.  And we were just photographing everyone coming towards us.   Then this woman appeared. She got to the point where she needed to get up to the footpath where we were. But she was just exhausted. She didn t have anything left to get herself up. Two refugee men on her level were trying to push her up, which was when we reached out to help. Another Reuters photographer, Adnan Abidi, took a hand. Another photographer took another and I got her leg when she got within range. It was a case of dragging her.  She lay there for a few minutes and then, I have no idea what happened to her. There were so many people around and it was chaos.  We decided to get down into the river to get a different view. And it was so difficult   even for us who had some energy to spare. All the people around us had been walking for days. When I got back to the bank, I found I had nothing to hold onto, with two cameras weighing me down. That s when two refugee men reached out with their hands and pulled me on to the bank. I kept saying  Thank You , but they didn t understand.  It was overwhelming and made me think of the woman we had pulled out.   You are there trying to do your job with a camera in your hand. And then your heart overrules your head. I had been in the camps, where everything was quite settled. But then I saw the real chaos and the refugees  desperate situation. You hear about it. But seeing it is a completely different thing.  Related photo at reut.rs/2yp96R4 ",0,1,0.9968519203227073,2923,very long (2K+),confident (0.8+),False Positive (Real->Fake)
"THE FUTURE BELONGS To AI And Whoever Masters It First Will Rule The World While all eyes are on North Korea and Melania s stilettos RT  Competition for superiority in Artificial Intelligence at national level will  most likely  cause World War Three, billionaire entrepreneur Elon Musk has said, warning that an AI may deem first use its best chance of winning. China, Russia, soon all countries with strong computer science. Competition for AI superiority at national level most likely cause of WW3,  Musk tweeted.China, Russia, soon all countries w strong computer science. Competition for AI superiority at national level most likely cause of WW3 imo.  Elon Musk (@elonmusk) September 4, 2017It will likely not even be the countries  leaders that start the war, Musk elaborated, but  one of the AI s, if it [AI] decides that a pre-emptive strike is most probable path to victory. May be initiated not by the country leaders, but one of the AI's, if it decides that a prepemptive strike is most probable path to victory  Elon Musk (@elonmusk) September 4, 2017The SpaceX founder says he doubts that North Korea can launch its own nuclear strike. He believes that Pyongyang  launching a nuclear missile would be suicide for their leadership, as South Korea, [the U.S.] and China would invade and end the regime immediately. NK launching a nuclear missile would be suicide for their leadership, as SK, US and China wd invade and end the regime immediately  Elon Musk (@elonmusk) September 4, 2017 ",1,0,0.2123528431899389,1497,long (500-2K),uncertain (<0.4),False Negative (Fake->Real)
"CIA official tells jury about day 'all hell broke loose' in Benghazi WASHINGTON (Reuters) - A CIA operative told a jury on Tuesday about the terror he experienced in 2012 when militants attacked the U.S. diplomatic compound in Benghazi, Libya, and described how he recovered the body of U.S. Ambassador to Libya Christopher Stevens. The operative, who testified in what the judge described as  light disguise  under the pseudonym  Alexander Charles,  was the latest witness to appear in the trial of Ahmed Abu Khatallah, who is accused of orchestrating the Sept. 11, 2012, attack that killed Stevens and three other Americans. Charles said  all hell broke loose  shortly after he arrived at the CIA annex in Benghazi, which came under mortar fire. The mortars killed Glen Doherty and Tyrone Woods, and gravely injured two other Americans.  You could feel the whole ground shaking,  Charles said, describing the attack.  Big blocks of cement (were) falling.  He added that he thought it would be his  last night on this Earth.  Had the attacks continued, he said, he and the others would have been  buried alive.  Khatallah was captured in 2014 in Libya by a team of U.S. military and FBI officials and taken to the United States aboard a Navy vessel.  The charges he faces include murder and providing material support to terrorists. Prosecutors say he helped organize the attacks, though he did not physically participate himself. He has pleaded not guilty. Since the trial opened last week, jurors have heard emotional testimony from State Department and CIA officials, offering a detailed behind-the-scenes look at what happened that night. A Bureau of Diplomatic Security agent last week told a harrowing story of how he tried to save Stevens and State Department staffer Sean Smith as they crawled on their bellies through thick black smoke. On Tuesday, Charles talked about how he helped put Doherty and Woods  bodies onto a truck waiting outside the annex, and how they worked to save State Department staffer David Ubben, whose leg was nearly blown off. Because he spoke Arabic, Charles was also able to recover another American s body, after he said that by  divine intervention,  he overheard a Libyan security official who was standing nearby ask other revolutionaries:  Should we tell him about the dead American in the hospital?  Charles said he approached the man and asked who he was referring to. About 15 minutes later, a body was delivered via ambulance in a body bag. Charles said he unzipped the bag, looked down and saw the ambassador s face. ",0,1,0.8546635354553548,2564,very long (2K+),confident (0.8+),False Positive (Real->Fake)
"EGYPTIAN COURT SENTENCES MUSLIM BROTHERHOOD LEADER AND 13 OTHERS TO DEATH AND LEADER’S “Peaceful” U.S.-Egyptian Brother To Life In Prison But wait wasn t the Muslim Brotherhood s Arab Spring (Sharia Law for all Egyptians) supposed to be a good thing? An Egyptian court sentenced Mohamed Badie, leader of the outlawed Muslim Brotherhood, and 13 other senior members of the group to death for inciting chaos and violence, and gave a life term to a U.S.-Egyptian citizen for ties to the Brotherhood.The men were among thousands of people detained after freely elected Islamist president Mohamed Mursi was toppled in 2013 by the military under Abdel Fattah al-Sisi, who is now president.Sisi describes the Brotherhood as a major security threat. The group says it is committed to peaceful activism and had nothing to do with Islamist militant violence in Egypt since Mursi s fall following mass protests against his rule.Egypt s mass trials of Brotherhood members and people accused of links to the group, as well as its tough crackdown on Islamist and liberal opposition alike, have drawn international criticism of its judicial system and human rights record.The sentences, pronounced at a televised court session on Saturday, can be appealed before Egypt s highest civilian court in a process that could take years to reach a final verdict.U.S.-Egyptian citizen Mohamed Soltan was sentenced to life in jail for supporting the veteran Islamist movement and transmitting false news. He is the son of Brotherhood preacher Salah Soltan, who was among those sentenced to death.Mohamed Abdel-Mawgod, one of the defense lawyers, condemned the verdicts.  The court did not differentiate between the defendants and put them all in the same basket,  he told reporters at the courthouse. None of the defendants were present during the hearing.Badie is the Brotherhood s General Guide and has already been sentenced to several death and life sentences. His deputy Khairat El-Shater was given a life sentence on Saturday. OPERATIONS ROOM  TRIALRights groups say Egypt, where a popular uprising toppled veteran autocrat Hosni Mubarak in 2011 and started years of political turmoil, is now cracking down on all dissent. Sisi says stability is needed to revive the shattered economy.Rights advocates have criticized a U.S. decision to end a freeze on military aid to Cairo, saying Washington is putting human rights on the backburner. The United States has said the decision to end the freeze was in the interest of national security.Mohamed Soltan, 27, arrested in August 2013, had been on hunger strike while in prison. He deserves the punishment because of the money and instructions from the Brotherhood which were found with him, and for spreading chaos and horror in society,  presiding Judge Mohamed Nagi Shehata told reporters.Sara Mohamed, a relative of the Soltan family, said they would appeal the verdict.  It was a farce trial of the first class None of the defendants attended the session,  she told Reuters by phone.A website calling for Mohamed Soltan s release says he was not a member of the Brotherhood, describing him as a U.S.-educated peace activist who was involved in youth events and charities. The website shows pictures of him lying emaciated on a stretcher while in detention.Saturday s case was known in local media as  The Rabaa Operations Room  trial. This is in reference to a sit-in at Rabaa square in 2013 in which hundreds of people protesting at the overthrow of Mursi were killed when security forces tried to clear the area by force.Cairo has defended its actions, saying it had given protesters the opportunity to leave peacefully and that armed elements within the Brotherhood initiated the violence.Saturday s session sentenced 51 people. Those who were not sentenced to death were given a life sentence. The long list of charges included leading and funding an outlawed group, overturning the constitution and planning to spread chaos, a court source said.Via: Reuters",1,0,0.007773583109785722,3993,very long (2K+),uncertain (<0.4),False Negative (Fake->Real)
